color,species,total_length_(cm),total_weight_(g),defect,image
Medium,Loligo,10.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/801ed1c2-702c-4043-bb6b-9f74c142164a.jpg
Medium,Loligo,11.0,48.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/872cb186-f223-49ce-9724-797a66c59b8e.jpg
Medium,Loligo,11.0,58.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/1a6e6f7f-6223-467c-9850-9abfde4740d0.jpg
Medium,Loligo,8.0,28.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/2c99ce43-d99c-476f-97eb-993ec1f3a074.jpg
Medium,Loligo,8.0,22.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/158f058b-9387-4fda-abed-41b8a9a2113f.jpg
Medium,Loligo,7.0,10.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/9f8ea01e-4d80-46f2-a8e4-318bc93c7c13.jpg
Medium,Loligo,12.0,68.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/16e2b123-68d8-4a5f-aed7-b819c4eeaf0b.jpg
Medium,Loligo,10.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/46db6cec-0f52-451c-9294-7e79d55d2ee9.jpg
Medium,Loligo,12.0,68.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/7ae40ee1-31a3-41ae-8ecd-1e47f1f6508a.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/ec035476-5624-4118-8ebd-5c39c37947ab.jpg
Medium,Loligo,12.0,60.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c42a12aa-7d98-4bd9-aea6-990469cb548e.jpg
Medium,Loligo,9.0,34.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/04a2480f-5616-46f8-9910-eeb02120ecc8.jpg
Medium,Loligo,9.0,34.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/dea85bb9-80ca-4ba6-97aa-69e4f6293e90.jpg
Medium,Loligo,9.0,34.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/32de4fd0-f4c3-4bcc-8445-26630a377350.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/715bd5a0-a871-47cc-9eba-862b643d2f28.jpg
Medium,Loligo,11.0,52.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/4848636d-5fb2-4634-9e7f-bdd30128bb79.jpg
Medium,Loligo,11.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/8df79d33-a12f-4160-a825-7b8c9f70e2f4.jpg
Medium,Loligo,10.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/de082fb5-cb18-4516-b8d6-e474fe5df041.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/bbfc4edf-d0c9-40e9-b00a-9e3870402737.jpg
Medium,Loligo,7.0,22.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/472451a5-515f-443c-8aa0-610777e7a567.jpg
Medium,Loligo,9.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/15442b9c-db3b-40c7-bcc2-b39704377605.jpg
Medium,Loligo,11.0,52.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/3a386f88-b8b0-4b5e-a997-63609ea2c1d9.jpg
Medium,Loligo,9.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c78499a0-660b-44ae-b330-bfca668baf21.jpg
Medium,Loligo,13.0,78.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/d696bcd1-7614-4b7b-bf89-bca27df5219e.jpg
Medium,Loligo,12.0,56.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/44d6ae1b-71cb-4170-bd67-d2c158eaf5f1.jpg
Medium,Loligo,10.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/e87d7b5e-cc98-4370-8a37-9696b170386b.jpg
Medium,Loligo,7.0,22.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/dd240823-527e-4da6-b59e-748b15cb8e70.jpg
Medium,Loligo,8.0,34.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/69430c31-66b2-4661-9ff1-d3a60b4cf799.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/a577fefa-fa0c-4489-86c2-3d95ddbff6ec.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/10c5dcef-73b4-4b62-8cb9-db4aaf2fbe89.jpg
Medium,Loligo,12.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/7fa3e20e-43eb-4d86-8a12-271a40eb0bd6.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/9d6f98fa-7021-4792-82c0-efa26f265e71.jpg
Medium,Loligo,12.0,52.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/51a403ad-4072-45c6-a98f-42a3c39c1a2b.jpg
Medium,Loligo,11.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/074edcde-6d9a-47c7-917c-435fbecb7320.jpg
Medium,Loligo,14.0,74.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/8747b3f9-e1f4-463c-aab5-39f91d769c6e.jpg
Medium,Loligo,22.0,84.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/b2686212-d079-49e3-9dad-829579e50d5d.jpg
Medium,Loligo,8.0,28.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c7d3bd4a-ba4f-45a7-98ee-70e69e24ada1.jpg
Medium,Loligo,6.0,14.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/4bd25e36-0b9f-48dc-875c-1b6a49bdf1f0.jpg
Medium,Loligo,9.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/e2f8ac6a-5d39-4831-8b79-bede0dc4dabf.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/81bc176f-9166-4af9-a70c-2d15ac9eee8f.jpg
Medium,Loligo,9.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/d07566d5-c555-47e1-ae2e-7ef3d307d1c2.jpg
Medium,Loligo,8.0,20.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/053d01a9-e921-45d2-96db-f5819db4a409.jpg
Medium,Loligo,9.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/1db54caf-bf69-437c-9036-9a6103fe035d.jpg
Medium,Loligo,12.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/cff5d869-f34c-433c-b0da-92833ebd6c47.jpg
Medium,Loligo,11.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/87ca5c4d-2a6d-4629-a95b-43e5c68103b5.jpg
Medium,Loligo,7.0,20.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/cb83075e-5e6e-4c5f-a927-5cfee8fee2cf.jpg
Medium,Loligo,11.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/06dad1c8-0c13-4da9-96df-1e824f2d2dfb.jpg
Medium,Loligo,9.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/14742a35-8b87-4bfd-b29c-3502385ec098.jpg
Medium,Loligo,12.0,62.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/fabdf8e5-c3d8-464c-be00-c604d48444a7.jpg
Medium,Loligo,10.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/5ce93c21-bf91-4dcf-af99-0d2decc5554b.jpg
Medium,Loligo,11.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/b69c0193-8832-428a-9139-29d4604c0a01.jpg
Medium,Loligo,9.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/07f324cd-973a-41ec-8f2a-506387eceeca.jpg
Medium,Loligo,12.0,56.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/a9186bd0-74a2-4519-815e-5fe863b23959.jpg
Medium,Loligo,9.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/0b074db3-c594-432f-8077-a58501e57185.jpg
Medium,Loligo,10.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/20088453-6639-489c-9178-e9b5c170ce64.jpg
Medium,Loligo,11.0,48.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/a9d5c5d6-2497-4913-a5f4-13e3fc2eed58.jpg
Medium,Loligo,12.0,64.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/7814c96c-1c45-4be1-8b32-4ced87f6219f.jpg
Medium,Loligo,12.0,68.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/eac926d2-bb80-40e7-a230-6858e40fd7fd.jpg
Medium,Loligo,15.0,110.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/1779c36a-07b2-4670-a007-2c846e06e681.jpg
Medium,Loligo,12.0,60.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c9b3566f-c7ed-4135-98b4-532d53fbc606.jpg
Medium,Loligo,10.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/fccdb150-967b-4f14-894d-7e47c1903b49.jpg
Medium,Loligo,11.0,60.0,"[""Whole""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/26156c85-4d12-4dca-ad09-5b05cd8f76c1.jpg
Medium,Loligo,10.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/fea94864-0c6c-48f3-b9e2-3012c9f00c7c.jpg
Medium,Loligo,11.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/7b9a9350-b22b-4f59-9d0e-2d0d53493079.jpg
Medium,Loligo,8.0,30.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/f39b6da2-60c5-459f-9b70-8067ed91e608.jpg
Medium,Loligo,8.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/8873d056-4b30-4e8d-9f4f-33294ce5cf80.jpg
Medium,Loligo,10.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/2c94344e-7ae8-43e5-9b4e-570ad6b4e8cd.jpg
Medium,Loligo,14.0,66.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/4c481e46-b14a-4067-be91-d3b711891958.jpg
Medium,Loligo,12.0,56.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/59133a32-c0f7-4f59-931a-9091ff22438a.jpg
Medium,Loligo,11.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/cd3a0a62-eba8-41a7-8404-c000dc21b432.jpg
Medium,Loligo,11.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/e417a01e-dd46-43f4-a75f-76e5508dc7e4.jpg
Medium,Loligo,10.0,36.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/1f5a881f-225a-4de8-8859-44da4034ac21.jpg
Medium,Loligo,9.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/679e8dba-358c-4083-814e-4957c50df317.jpg
Medium,Loligo,12.0,66.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/97ba7d49-99f4-4dda-8229-05a9ca755c1b.jpg
Medium,Loligo,14.0,74.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/91b4fa3a-4049-4553-80f4-867c36855afa.jpg
Medium,Loligo,12.0,68.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/591b571d-8720-4724-b10f-8cb295bbfc49.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/05f96e78-81db-4e55-a2c9-410c194e07c9.jpg
Medium,Loligo,8.0,24.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/4e010030-f62a-45fb-bab2-83c010478bcc.jpg
Medium,Loligo,12.0,48.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/62612440-57b1-4803-84a8-95c610e451fb.jpg
Medium,Loligo,7.0,12.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/30ce25bb-2c9a-4c0a-90d7-e543464a079c.jpg
Medium,Loligo,9.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/2bec748a-6f79-48b2-a594-0e83c683763e.jpg
Medium,Loligo,9.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/e5a69abe-799a-495b-b797-56a63da80b0a.jpg
Medium,Loligo,7.0,16.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/0ae48cc2-13b1-4411-83b1-c1215774cb12.jpg
Medium,Loligo,9.0,24.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/53cb4461-2f89-4922-b1ae-d8148f123fa5.jpg
Medium,Loligo,12.0,52.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/986c44f0-c54c-4e30-bb8c-dbfff9938c74.jpg
Medium,Loligo,12.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/a0c9ee13-7e0c-480c-a8e0-19c430dfea77.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/4b3edd87-a3d5-4532-a817-d504beaaa283.jpg
Medium,Loligo,13.0,70.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c72a2285-1faa-458d-bb38-919d3dd4672d.jpg
Medium,Loligo,13.0,62.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/2e04f074-d336-43b3-aa51-6a6d40caa49c.jpg
Medium,Loligo,10.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/fb859472-7c54-443b-ae40-0899f4bee1c9.jpg
Medium,Loligo,10.0,42.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/e568d810-f6c4-4b9e-927d-0fc1a50fdd10.jpg
Medium,Loligo,12.0,54.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/871cace4-52c8-4cd5-a25c-83ba294cef50.jpg
Medium,Loligo,10.0,48.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/dd95555e-dd4c-4763-8a33-4c8964e3806a.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c4abb3fc-69ed-4baf-bebb-94213c7ee76a.jpg
Medium,Loligo,8.0,22.0,"[""Headless"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/0f6a397c-7939-41f7-9242-7ae06aa2a150.jpg
Medium,Loligo,7.0,22.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/a73924be-2511-414c-a88c-7348355ef1a9.jpg
Medium,Loligo,9.0,32.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/13a54d6c-fd23-4c9f-a533-73cd9d3277f4.jpg
Medium,Loligo,10.0,44.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/9e5c3b2e-67ae-41cd-9e92-e9d432becfd2.jpg
Medium,Loligo,10.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/9dde6ded-7d63-40c3-b5dd-fcdfb61b7e34.jpg
Medium,Loligo,9.0,30.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/55f0ea04-06a0-4976-82f7-418fdd3dbae4.jpg
Medium,Loligo,11.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c2cae639-806d-4396-8b10-7ea205725446.jpg
Medium,Loligo,11.0,50.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/890963ce-02a3-4d26-9b7f-a568693d7947.jpg
Medium,Loligo,8.0,22.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/a6649547-3fcc-44c4-88ea-b64753e0db1a.jpg
Medium,Loligo,10.0,38.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/7981e02e-577b-476e-a4f4-3957060fe404.jpg
Medium,Loligo,10.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/208d80cc-9d17-4d9a-896d-32f4b835561d.jpg
Medium,Loligo,7.0,22.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/323b3d18-6abf-4312-a701-90959637ba90.jpg
Medium,Loligo,8.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/05a451df-75eb-4889-85c4-d23dd4b67818.jpg
Medium,Loligo,10.0,40.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/6488b94a-f080-4542-a238-0d4e9ed38854.jpg
Medium,Loligo,9.0,26.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/c37dc394-70ee-41c9-8021-5a3be31876e6.jpg
Medium,Loligo,8.0,28.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/cf446f44-ea7f-40fa-b415-84693d72bdf3.jpg
Medium,Loligo,11.0,58.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/4845d64b-0397-4b88-ab45-1ec599c24a35.jpg
Medium,Loligo,11.0,46.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/6beae5a2-6511-4db6-9127-b564c22edde8.jpg
Medium,Loligo,12.0,62.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/1064add4-7744-4175-89b8-00fbc8c5a654.jpg
Medium,Loligo,7.0,22.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/547c1cf8-9710-407c-8790-7f0f81981159.jpg
Medium,Loligo,11.0,48.0,"[""Whole"",""Skinless""]",https://storage.googleapis.com/upload-raw-images/tallyvision-camera-08/2025/4/15/tallyvision_qc/5c9a7b19-cfd9-41ea-9804-8c32970b0c4f.jpg
